objectid,cod_favela,nome,situacao,cod_comple,complexo,data_cadas,cod_bairro,bairro,cod_ra,ra,cod_rp,rp,cod_ap,pop_sabren,dom_sabren,fonte,upp,cod_bair_1,area,shape_Length,shape_Area
275,800,Nova Cidade,2,0,Isolada,2004/01/01 00:00:00+00,146,Inhoaíba,18,Campo Grande,5.2,Campo Grande,5,15866,5915,IPP com base em IBGE - Censo Demográfico 2022,,146,929030.52258333,5330.04191217192,929030.522582851
276,799,A.M. Barra América,2,0,Isolada,2004/01/01 00:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,220,89,IPP com base em IBGE - Censo Demográfico 2022,,128,4516.16210964,309.08850536039,4516.16210962424
277,798,Parque Horto Florestal,2,0,Isolada,2004/01/01 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,1326,564,IPP com base em IBGE - Censo Demográfico 2022,,149,88317.26803444,1726.51634015164,88317.2680344066
278,787,Rua Projetada A - Rio Comprido,1,2007,Vila Anchieta,2003/01/10 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,140,57,IPP com base em IBGE - Censo Demográfico 2022,,007,8932.88842419,498.04644440369,8932.88842421479
279,786,Coroado (AMAPOLO),2,0,Isolada,2003/01/10 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,1188,541,IPP com base em IBGE - Censo Demográfico 2022,,014,17086.97848486,676.537229923356,17086.9784848481
280,1135,Rua Iaciara,0,0, ,2021/08/16 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,107,48,IPP com base em IBGE - Censo Demográfico 2022,,144,10837.89024764,524.943351091112,10837.8902476413
281,778,Rua Lagoa Redonda,1,2039,Rua Lagoa Redonda,2003/01/22 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,814,367,IPP com base em IBGE - Censo Demográfico 2022,,054,14306.78008088,959.112508114521,14306.780080769
282,796,Caminho do Abreu,1,2142,Caminho do Abreu,2003/01/07 00:00:00+00,152,Barra de Guaratiba,26,Guaratiba,5.4,Guaratiba,5,353,135,IPP com base em IBGE - Censo Demográfico 2022,,152,69124.65660957,3567.73288143362,69124.6566096558
283,795,Bosque Mont Serrat,2,0,Isolada,2002/12/19 00:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1559,705,IPP com base em IBGE - Censo Demográfico 2022,,130,42350.90055532,1346.43008735718,42350.9005554274
284,794,"Avenida dos Eucaliptos, 28",2,0,Isolada,2002/12/20 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,6,3,IPP com base em IBGE - Censo Demográfico 2022,,132,3035.98047625,253.906092206622,3035.9804762606
285,791,Caminho dos Nunes,1,2123,Beco do Genipapo,2003/02/12 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,209,79,IPP com base em IBGE - Censo Demográfico 2022,,144,14692.52678524,858.976086239475,14692.5267851918
286,790,Beco do Genipapo,1,2123,Beco do Genipapo,2003/02/12 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,165,74,IPP com base em IBGE - Censo Demográfico 2022,,144,13274.62663422,598.12859094621,13274.626634288
287,784,Mandela de Pedra,1,2026,Manguinhos,2003/02/04 00:00:00+00,39,Manguinhos,10,Ramos,3.1,Ramos,3,2228,945,IPP com base em IBGE - Censo Demográfico 2022,,039,42133.53040633,3815.77245648934,42133.5304062797
288,782,"Vila da Rua Viúva Cláudio, nº 211",1,2083,Jacarezinho,2003/01/23 00:00:00+00,51,Jacaré,13,Méier,3.2,Méier,3,130,52,IPP com base em IBGE - Censo Demográfico 2022,,051,4002.90207596,374.077982030668,4002.90207591012
289,781,Malvinas,2,0,Isolada,2003/01/23 00:00:00+00,65,Cachambi,13,Méier,3.2,Méier,3,183,67,IPP com base em IBGE - Censo Demográfico 2022,,065,5230.14356422,326.034227559037,5230.14356420937
290,780,Parque Everest,1,2036,Parque Everest,2003/01/22 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,113,42,IPP com base em IBGE - Censo Demográfico 2022,,054,12423.54455226,1944.49426617295,12423.5445523823
291,779,Vila Dom Fábio,2,0,Isolada,2003/01/22 00:00:00+00,50,Higienópolis,12,Inhaúma,3.4,Inhaúma,3,27,14,IPP com base em IBGE - Censo Demográfico 2022,,050,3553.67043668,308.272750619354,3553.67043673446
292,777,Lagoa da Barra,2,0,Isolada,2002/12/11 00:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,16,7,IPP com base em IBGE - Censo Demográfico 2022,,128,1746.86624344,174.621424389864,1746.86624345597
293,775,Açude da Solidão,2,0,Isolada,2002/12/13 00:00:00+00,34,Alto da Boa Vista,8,Tijuca,2.2,Tijuca,2,50,22,IPP com base em IBGE - Censo Demográfico 2022,,034,3314.86731931,262.282868829708,3314.86731931252
294,774,Vale Encantado,2,0,Isolada,2002/12/13 00:00:00+00,34,Alto da Boa Vista,8,Tijuca,2.2,Tijuca,2,84,35,IPP com base em IBGE - Censo Demográfico 2022,,034,6973.56574829,433.214768210278,6973.56574836245
295,773,Sítio da Biquinha,2,0,Isolada,2002/12/13 00:00:00+00,34,Alto da Boa Vista,8,Tijuca,2.2,Tijuca,2,163,61,IPP com base em IBGE - Censo Demográfico 2022,,034,23461.50633984,1110.58929875407,23461.5063399173
296,772,Morro do Pau Ferro,1,2045,Morro do Pau Ferro,2003/01/21 00:00:00+00,68,Encantado,13,Méier,3.2,Méier,3,293,114,IPP com base em IBGE - Censo Demográfico 2022,,068,10230.56463377,815.888355563227,10230.5646337811
297,771,Vila da Amizade,2,0,Isolada,2003/01/21 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,72,35,IPP com base em IBGE - Censo Demográfico 2022,,069,8192.19039151,423.168038178251,8192.19039151049
298,770,Outeiro (RA - Méier),2,0,Isolada,2003/01/17 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,286,107,IPP com base em IBGE - Censo Demográfico 2022,,066,19754.68261684,1187.28871608433,19754.6826168057
299,769,Rua Agostinho Gama,2,0,Isolada,2002/12/17 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,287,139,IPP com base em IBGE - Censo Demográfico 2022,,120,6990.23304116,371.83029431522,6990.23304119392
300,768,Pantanal I (RA - Jacarepaguá),1,2096,Inácio do Amaral,2002/12/17 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,106,52,IPP com base em IBGE - Censo Demográfico 2022,,120,7334.13317671,990.315256267587,7334.13317671527
301,767,Praça da Bíblia,1,2096,Inácio do Amaral,2002/12/17 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,418,176,IPP com base em IBGE - Censo Demográfico 2022,,118,10244.18510565,1141.65452856869,10244.1851055702
302,766,Rua Daniel,1,2096,Inácio do Amaral,2002/12/17 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,220,91,IPP com base em IBGE - Censo Demográfico 2022,,120,9242.6675566,705.943384803686,9242.66755650838
303,595,Ladeira da Reunião,1,2095,Fazenda Mato Alto,1995/04/05 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,931,415,IPP com base em IBGE - Censo Demográfico 2022,,123,67602.42069576,2631.6392431914,67602.4206957142
304,714,Pantanal (RA - Santa Cruz),1,2137,Pantanal (RA - Santa Cruz),2002/05/16 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,952,399,IPP com base em IBGE - Censo Demográfico 2022,,149,62008.04608528,1266.1753072548,62008.0460851416
305,743,Praça Cândida Vargas,2,0,Isolada,2003/01/31 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,117,44,IPP com base em IBGE - Censo Demográfico 2022,,087,8002.80412549,525.556326487121,8002.80412547992
306,765,Fazendinha de Água Santa,2,0,Isolada,2003/02/19 00:00:00+00,67,Água Santa,13,Méier,3.2,Méier,3,602,298,IPP com base em IBGE - Censo Demográfico 2022,,067,47059.7875929,2316.41210026101,47059.7875928947
307,594,Morro da Boa Esperança,1,2058,Vila Campinho,1995/05/09 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,267,98,IPP com base em IBGE - Censo Demográfico 2022,,124,23667.46923846,918.494792064346,23667.469238465
308,764,Engenho da Serra,2,0,Isolada,2003/02/19 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,188,76,IPP com base em IBGE - Censo Demográfico 2022,,115,35580.45444654,2467.01302119603,35580.4544465623
309,763,"Rua Monsenhor Marques, nº 277",2,0,Isolada,2003/01/16 00:00:00+00,121,Pechincha,16,Jacarepaguá,4.1,Jacarepaguá,4,56,22,IPP com base em IBGE - Censo Demográfico 2022,,121,2023.37903738,174.324514573089,2023.37903740274
310,762,Vacaria,2,0,Isolada,2003/01/15 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,33,15,IPP com base em IBGE - Censo Demográfico 2022,,122,2057.32255388,192.716738023546,2057.32255391164
311,761,Avenida Guia Lopes,2,0,Isolada,2003/01/15 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,48,22,IPP com base em IBGE - Censo Demográfico 2022,,122,4472.50710421,511.530237258976,4472.50710434422
312,760,Rua Sargento Paulo Moreira,2,0,Isolada,2003/01/15 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,491,215,IPP com base em IBGE - Censo Demográfico 2022,,120,22833.58731806,775.694304010842,22833.5873180368
313,740,Morrinho,2,0,Isolada,2003/02/05 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,100,42,IPP com base em IBGE - Censo Demográfico 2022,,044,6284.90257121,327.50639197767,6284.90257121964
314,589,Morro da Reunião,1,2095,Fazenda Mato Alto,1995/04/05 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,114,63,IPP com base em IBGE - Censo Demográfico 2022,,123,16895.72724897,969.824521857951,16895.7272490267
315,579,A.M. e Amigos do Vale,1,2013,Unidos de Santa Tereza,1995/06/14 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,409,175,IPP com base em IBGE - Censo Demográfico 2022,,014,17868.05635156,812.813095941652,17868.0563514906
316,759,Vila Arco Íris,1,2092,Colônia Juliano Moreira,2003/02/18 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,2735,1157,IPP com base em IBGE - Censo Demográfico 2022,,115,152380.01768656,2840.26606654422,152380.017686638
317,721,Do Horto,2,0,Isolada,2004/01/01 00:00:00+00,28,Jardim Botânico,6,Lagoa,2.1,Zona Sul,2,613,221,IPP com base em IBGE - Censo Demográfico 2022,,028,62939.5311162,3127.83520849959,62939.5311162187
318,644,Bela Vista do Mato Alto,1,2095,Fazenda Mato Alto,2002/03/25 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,1693,683,IPP com base em IBGE - Censo Demográfico 2022,,124,76813.55894877,2040.96520481652,76813.5589486673
319,624,Vila Elza,1,2007,Vila Anchieta,1995/06/14 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,202,97,IPP com base em IBGE - Censo Demográfico 2022,,014,14476.06019036,808.21266484755,14476.0601903119
320,727,Nova Conquista (RA - Campo Grande),1,2130,Vila do Céu,2003/02/14 00:00:00+00,147,Cosmos,18,Campo Grande,5.2,Campo Grande,5,1740,690,IPP com base em IBGE - Censo Demográfico 2022,,147,84015.38162218,1503.77852516673,84015.3816220097
321,578,Pantanal (RA - Rio Comprido),1,2006,Turano,1995/06/06 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,387,124,IPP com base em IBGE - Censo Demográfico 2022,,007,25985.37316726,1378.27116339452,25985.3731672784
322,562,Engenheiro Alfredo Gonçalves,1,2042,Engenheiro Alfredo Gonçalves,1992/01/15 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,729,366,IPP com base em IBGE - Censo Demográfico 2022,,069,57472.3543843,1555.3494534329,57472.3543844416
323,715,Fazenda Cassiana,2,0,Isolada,2002/04/29 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,2797,1101,IPP com base em IBGE - Censo Demográfico 2022,,148,195827.1826114,2609.83151969555,195827.182611505
324,560,Estrada do Sertão,2,0,Isolada,1992/01/14 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,920,464,IPP com base em IBGE - Censo Demográfico 2022,,115,92800.96745075,3083.66017015532,92800.9674507634
325,758,Rua Samaúna,2,0,Isolada,2003/01/07 00:00:00+00,152,Barra de Guaratiba,26,Guaratiba,5.4,Guaratiba,5,73,34,IPP com base em IBGE - Censo Demográfico 2022,,152,28577.49463643,1690.9473224136,28577.4946363869
326,756,Hélio Oiticica,2,0,Isolada,2002/12/19 00:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,150,68,IPP com base em IBGE - Censo Demográfico 2022,,130,8654.74732821,427.136713531654,8654.74732822303
327,755,Comunidade Bandeirantes,2,0,Isolada,2003/02/18 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,409,181,IPP com base em IBGE - Censo Demográfico 2022,,131,18443.99616985,575.093600934082,18443.9961698554
328,753,Negrão de Lima,1,2053,Grota,2003/01/24 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,67,35,IPP com base em IBGE - Censo Demográfico 2022,,083,2841.35941434,305.923874773531,2841.3594142951
329,752,Beco da Amizade,2,0,Isolada,2003/01/24 00:00:00+00,82,Cascadura,15,Madureira,3.3,Madureira,3,168,82,IPP com base em IBGE - Censo Demográfico 2022,,082,3151.28733546,231.760535598742,3151.28733543262
330,751,Travessa Antônio Avelino,1,2055,Parque Vila Nova,2003/01/31 00:00:00+00,88,Oswaldo Cruz,15,Madureira,3.3,Madureira,3,64,21,IPP com base em IBGE - Censo Demográfico 2022,,088,1400.84982992,294.070253814735,1400.84982992121
331,750,Rua José Felix de Mariz,2,0,Isolada,2003/02/03 00:00:00+00,78,Campinho,15,Madureira,3.3,Madureira,3,623,300,IPP com base em IBGE - Censo Demográfico 2022,,078,28988.41134954,935.262050307561,28988.4113496205
332,674,Rua Professor Silva Campos,1,2066,"Rua Budapeste, nº 66",2002/04/15 00:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,348,170,IPP com base em IBGE - Censo Demográfico 2022,,098,18819.38418553,1025.39752712865,18819.3841855686
333,749,Caminho do Rio Pequeno,2,0,Isolada,2003/01/08 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,252,101,IPP com base em IBGE - Censo Demográfico 2022,,115,26460.47250257,1938.04702444952,26460.4725025018
334,748,Força do Povo,1,2071,Parque Criança Esperança,2003/02/18 00:00:00+00,109,Ricardo de Albuquerque,22,Anchieta,3.6,Pavuna,3,227,83,IPP com base em IBGE - Censo Demográfico 2022,,109,16795.27252593,1012.0282219464,16795.2725259829
335,746,"Rua Embaú, nº 349",1,2079,Parque Unidos,2003/02/06 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,52,21,IPP com base em IBGE - Censo Demográfico 2022,,114,2046.36558304,278.781804352094,2046.3655831283
336,733,Novo Jardim Maravilha,2,0,Isolada,2003/02/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,2344,917,IPP com base em IBGE - Censo Demográfico 2022,,151,124688.39550169,1658.29513861075,124688.395501797
337,744,Nova Olinda,2,0,Isolada,2003/02/06 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,574,228,IPP com base em IBGE - Censo Demográfico 2022,,114,27828.26961593,2331.59087258527,27828.2696160206
338,741,"Rua Castro Menezes, nº 928",1,2030,Morro da Guaíba,2003/01/28 00:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,13,7,IPP com base em IBGE - Censo Demográfico 2022,,045,1380.45079836,156.48854110373,1380.45079836356
339,739,Visconde de Sabóia,2,0,Isolada,2003/01/27 00:00:00+00,80,Cavalcanti,15,Madureira,3.3,Madureira,3,814,343,IPP com base em IBGE - Censo Demográfico 2022,,080,43204.22737852,1250.80417457908,43204.2273783865
340,738,Rua Brício de Moraes,1,2048,Morro do Juramento,2003/01/27 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,219,131,IPP com base em IBGE - Censo Demográfico 2022,,056,14733.20915003,1055.1248240819,14733.209149984
341,737,Vitória da Conquista,2,0,Isolada,2003/02/03 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,682,260,IPP com base em IBGE - Censo Demográfico 2022,,090,16706.88559061,640.319713803789,16706.8855906836
342,732,Beco sem Nome,2,0,Isolada,2003/02/17 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,223,102,IPP com base em IBGE - Censo Demográfico 2022,,144,16037.27828961,547.255911899887,16037.2782895791
343,736,Beco do Rato,2,0,Isolada,2003/02/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,438,209,IPP com base em IBGE - Censo Demográfico 2022,,151,110640.69712622,3417.83349662458,110640.697126234
344,735,Largo do Corrêa 1,1,2144,Largo do Corrêa 1,2003/02/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,1533,718,IPP com base em IBGE - Censo Demográfico 2022,,151,132349.32310553,2430.45100534382,132349.323105451
345,734,Largo do Corrêa,1,2140,Areal,2003/02/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,845,361,IPP com base em IBGE - Censo Demográfico 2022,,151,69980.91840725,2561.36987156483,69980.9184072297
346,731,Bairro Fernão Magalhães,2,0,Isolada,2003/02/17 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,404,169,IPP com base em IBGE - Censo Demográfico 2022,,144,26457.18937646,761.74826050229,26457.1893764186
347,730,Caminho do Morro,2,0,Isolada,2003/02/14 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,150,63,IPP com base em IBGE - Censo Demográfico 2022,,144,21470.01467694,1239.34183448932,21470.0146767859
348,729,Vilar Carioca,2,0,Isolada,2003/02/14 00:00:00+00,146,Inhoaíba,18,Campo Grande,5.2,Campo Grande,5,965,340,IPP com base em IBGE - Censo Demográfico 2022,,146,45996.78872421,1039.80576831633,45996.788724225
349,728,Parque Proletário Vila Esperança,2,0,Isolada,2003/02/14 00:00:00+00,146,Inhoaíba,18,Campo Grande,5.2,Campo Grande,5,709,287,IPP com base em IBGE - Censo Demográfico 2022,,146,30167.47374905,926.454719554584,30167.4737491271
350,642,Bairro Agulhas Negras,2,0,Isolada,2000/10/27 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,3116,1188,IPP com base em IBGE - Censo Demográfico 2022,,144,166358.93939468,2752.28432659757,166358.939394788
351,726,29 de Março,1,2133,Vila Vitória (RA-Campo Grande),2003/02/14 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,1232,477,IPP com base em IBGE - Censo Demográfico 2022,,148,80289.4321756,2350.43344613278,80289.4321756889
352,725,Cabuís (RA - Campo Grande),2,0,Isolada,2003/02/12 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,352,120,IPP com base em IBGE - Censo Demográfico 2022,,144,20485.26941641,932.152759637169,20485.2694162668
353,722,"Av. Santa Cruz, nº 3.556",2,0,Isolada,2003/02/11 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,176,60,IPP com base em IBGE - Censo Demográfico 2022,,141,4516.96137186,272.130210728118,4516.96137193952
354,662,Chácara do Tanque,2,0,Isolada,2002/03/21 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,2355,1205,IPP com base em IBGE - Censo Demográfico 2022,,123,44432.54599744,847.524415532446,44432.5459975288
355,724,Prolongamento Senhora,2,0,Isolada,2003/02/12 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,501,246,IPP com base em IBGE - Censo Demográfico 2022,,144,43917.67419671,1523.2490788224,43917.6741966226
356,713,Vila Verde (RA - Santa Cruz),1,2137,Pantanal (RA - Santa Cruz),2002/05/16 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,945,370,IPP com base em IBGE - Censo Demográfico 2022,,149,82065.35134225,2278.22756114434,82065.3513422091
357,712,Vale dos Eucaliptos,2,0,Isolada,2002/04/25 00:00:00+00,145,Senador Vasconcelos,18,Campo Grande,5.2,Campo Grande,5,628,201,IPP com base em IBGE - Censo Demográfico 2022,,145,48901.90059713,1384.5929740933,48901.9005970832
358,723,Caminho do Borges,1,2120,Tibagi,2003/02/11 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,1095,411,IPP com base em IBGE - Censo Demográfico 2022,,141,51382.01048073,2541.33869838575,51382.01048075
359,703,Rua Bernardo de Vasconcelos e Adjacências,2,0,Isolada,2002/04/17 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,347,162,IPP com base em IBGE - Censo Demográfico 2022,,139,10907.82014732,945.088180186488,10907.8201473899
360,720,Parque das Nogueiras,1,2114,Vila João Lopes,2002/04/24 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,537,249,IPP com base em IBGE - Censo Demográfico 2022,,139,31471.73400953,1716.67253503825,31471.7340094666
361,719,Vasconcelos,1,2127,Marcondes da Luz,2002/04/25 00:00:00+00,145,Senador Vasconcelos,18,Campo Grande,5.2,Campo Grande,5,356,141,IPP com base em IBGE - Censo Demográfico 2022,,145,20714.88945845,710.082232996042,20714.8894585281
362,718,Rua Hélio Correa,2,0,Isolada,2002/05/15 00:00:00+00,150,Sepetiba,19,Santa Cruz,5.3,Santa Cruz,5,38,25,IPP com base em IBGE - Censo Demográfico 2022,,150,8587.41706706,669.12817413741,8587.41706706432
363,717,Estrada do Gandu,2,0,Isolada,2002/04/26 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,81,39,IPP com base em IBGE - Censo Demográfico 2022,,144,11677.80809495,805.685115971499,11677.8080949459
364,716,Caminho da União,2,0,Isolada,2002/03/10 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,65,28,IPP com base em IBGE - Censo Demográfico 2022,,151,5048.64258345,312.263872499576,5048.64258344764
365,710,Saquaçu,1,2138,Saquaçu,2002/05/23 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,2706,1089,IPP com base em IBGE - Censo Demográfico 2022,,148,275488.10915235,3725.25628638743,275488.109152387
366,709,Beco do Carcará,2,0,Isolada,2002/05/23 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,273,97,IPP com base em IBGE - Censo Demográfico 2022,,148,24322.3076495,1167.31695955947,24322.3076494879
367,711,Jardim Nossa Senhora das Graças,1,2126,Jardim Nossa Senhora das Graças,2002/04/26 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,1992,693,IPP com base em IBGE - Censo Demográfico 2022,,144,156858.26240592,6406.60091041175,156858.26240583
368,704,Travessa Magarça,1,2141,Bairro de São Pedro,2002/05/08 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,180,65,IPP com base em IBGE - Censo Demográfico 2022,,151,7882.5595386,424.697730206282,7882.55953864209
369,702,Vila Abrolhos,2,0,Isolada,2002/04/17 00:00:00+00,140,Padre Miguel,17,Bangu,5.1,Bangu,5,134,65,IPP com base em IBGE - Censo Demográfico 2022,,140,6995.52563936,382.6869096459,6995.52563927517
370,625,A.M. e Amigos de Santa Tereza,1,2014,Vila Paraíso,1995/05/29 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,282,120,IPP com base em IBGE - Censo Demográfico 2022,,014,4317.50216944,283.402843437423,4317.50216944703
371,708,Ziza,2,0,Isolada,2002/06/08 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,232,98,IPP com base em IBGE - Censo Demográfico 2022,,151,14089.06209114,918.935653058442,14089.0620911371
372,707,Santa Clara,1,2143,Estrada do Magarça,2002/05/08 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,713,302,IPP com base em IBGE - Censo Demográfico 2022,,151,71566.17371635,1860.07667644353,71566.1737164543
373,706,Bairro de São Pedro,1,2141,Bairro de São Pedro,2002/05/07 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,948,377,IPP com base em IBGE - Censo Demográfico 2022,,151,47578.8803848,1162.31306240277,47578.8803847328
